,file_Id,PM2.5
3062,20200120090433772.jpg,5
5054,20190912134455527.jpg,17
1437,20190909091233567.jpg,123
1375,20190803153752899.jpg,39
2280,20191020111730991.jpg,45
3829,20200225123241429.jpg,61
2391,20190926075819842.jpg,28
4740,20191124142300409.jpg,1
2511,20190705131158859.jpg,24
4564,20191026135350275.jpg,28
3084,20200105075316736.jpg,56
323,20200222075641333.jpg,1
5268,20190621155526684.jpg,33
4193,20200217145013292.jpg,4
750,20200129161705854.jpg,31
644,20200116114408210.jpg,17
3053,20191220140701327.jpg,15
2685,20191229110113270.jpg,154
4218,20190601133043713.jpg,41
3334,20190623143539494.jpg,47
1851,20190616083643777.jpg,23
3621,20200112105039054.jpg,11
1261,20191203131635606.jpg,5
